PixCorr,SSIM,AlexNet(2),AlexNet(5),InceptionV3,CLIP,EffNet-B,SwAV,Brain Corr. nsd_general,Brain Corr. higher_vis,Brain Corr. EVC,method,subject,mode,AlexNet(1),AlexNet(3),AlexNet(4),AlexNet(6),AlexNet(7)
0.3268189161088179,0.6440948221273222,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7046213654221348,0.4256468704900737,0.3737622797489166,0.3838848769664764,0.4101139605045318,MIRAGE,1,vision,,,,,
0.2254738717964623,0.2404373549789833,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0112175343274914,0.608812466376657,0.1288627535104751,0.1734036952257156,0.0756858214735984,MIRAGE,1,vision,,,,,
0.312250599520156,0.1662541398993689,0.9090909090909092,0.5454545454545454,0.8181818181818182,0.2727272727272727,0.915511225632646,0.5986077428812933,0.2758492827415466,0.3475435972213745,0.2495091408491134,MIRAGE,1,vision,,,,,
0.2254075495788498,0.372214575022801,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7943039653491312,0.5045981355025928,0.3074522316455841,0.3799571990966797,0.2251236587762832,MIRAGE,1,vision,,,,,
0.3771421568304378,0.0799338741088293,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.5454545454545454,0.8859371437539594,0.5951721136322212,0.4194531738758087,0.4050867259502411,0.3763437569141388,MIRAGE,1,vision,,,,,
0.1653079244622626,0.5897901229472771,0.9090909090909092,0.8181818181818182,-0.0909090909090909,0.0909090909090909,0.97164010917954,0.494665381615921,0.3427158892154693,0.1138271912932396,0.5626323819160461,MIRAGE,1,vision,,,,,
0.1974775498194904,0.702400743483231,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.9311517275473744,0.4727054678295256,0.3648651540279388,0.1172440499067306,0.5517049431800842,MIRAGE,1,vision,,,,,
0.3390880591333222,0.6809195309675331,0.8181818181818182,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.777663377264805,0.4598057877276241,0.3816694617271423,0.1435471475124359,0.5870411396026611,MIRAGE,1,vision,,,,,
0.1713869611259489,0.5697921405991511,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.3636363636363636,0.9684298410131608,0.6183710678326749,0.3134321272373199,0.230466142296791,0.3858179450035095,MIRAGE,1,vision,,,,,
0.3059032611246471,0.5179449382318446,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.9090909090909092,0.8985442688044316,0.627334953174904,-0.0262453407049179,-0.0530106350779533,0.0666147917509079,MIRAGE,1,vision,,,,,
0.2679728864317501,0.5619523549955756,0.9090909090909092,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8431452499033065,0.5962151576523773,0.3657283782958984,0.1871838271617889,0.5329658389091492,MIRAGE,1,vision,,,,,
0.2445815010624505,0.4305487859533387,0.5454545454545454,0.2727272727272727,0.4545454545454545,0.9090909090909092,0.7587242743613295,0.6363558484929359,0.5175438523292542,0.4272282123565674,0.5230045914649963,MIRAGE,1,vision,,,,,
0.4359153761172105,0.6349028212275047,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7268467338001541,0.3622196138887136,0.3688827157020569,0.3590767681598663,0.4198543727397918,MIRAGE,1,vision,,,,,
0.2953945912207155,0.2369011672070866,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.99659050249861,0.5918864277145258,0.1321602761745453,0.167364627122879,0.0851673856377601,MIRAGE,1,vision,,,,,
0.3381647291719423,0.1966408293020763,0.9090909090909092,0.1818181818181818,0.9090909090909092,0.3636363636363636,0.927191387966399,0.5409442895047427,0.2782182395458221,0.3601512908935547,0.1811692863702774,MIRAGE,1,vision,,,,,
0.3218487026807139,0.4233286252633945,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.6936909562583884,0.4656770776547086,0.3444621562957763,0.378680557012558,0.2918877303600311,MIRAGE,1,vision,,,,,
